chromosome,start,end,gene,depth,log2,weight,log2c_auto,cell_line,gene_symbol,target_bin_width,gene_overlap_bp,normal_n,normal_min_depth,normal_median_depth,normal_max_depth
chr17,31252906,31253028,chr17:29579925-29580046,0.0,-25.7906,0.775514,-25.77137703605738,TOV3121EP,NF1,122,122,5,43.0082,89.6803,135.623
chr17,31258300,31258542,chr17:29585319-29585560,0.0,-27.1381,0.859459,-27.11887703605738,TOV3121EP,NF1,242,242,5,167.636,286.988,356.826
chr17,31259018,31259140,chr17:29586037-29586158,0.0,-26.4891,0.924574,-26.46987703605738,TOV3121EP,NF1,122,122,5,83.7377,165.795,207.164
chr17,31260319,31260561,chr17:29587338-29587579,0.0,-27.2258,0.837872,-27.20657703605738,TOV3121EP,NF1,242,242,5,148.616,299.942,372.831
chr17,31261661,31261903,chr17:29588680-29588921,0.0,-27.0169,0.864054,-26.99767703605738,TOV3121EP,NF1,242,242,5,190.021,242.31,322.103
chr17,31265218,31265349,chr17:29592237-29592367,1.91603,-6.55291,0.800857,-6.533687036057379,TOV3121EP,NF1,131,131,5,179.947,313.992,528.069
chr17,31294947,31295235,chr17:29621966-29623407,0.0,-26.8017,0.827235,-26.78247703605738,TOV3121EP,NF1,288,288,5,129.615,188.194,243.392
chr17,31295235,31295523,chr17:29621966-29623407,0.0,-27.2905,0.806821,-27.27127703605738,TOV3121EP,NF1,288,288,5,204.576,299.396,312.427
chr17,31295523,31295812,chr17:29621966-29623407,0.0,-27.7375,0.94941,-27.71827703605738,TOV3121EP,NF1,289,289,5,224.332,432.692,515.498
chr17,31295812,31296100,chr17:29621966-29623407,0.0763889,-9.85446,0.859888,-9.83523703605738,TOV3121EP,NF1,288,288,5,62.1806,133.323,154.149
chr17,31296100,31296389,chr17:29621966-29623407,0.615917,-7.09685,0.944644,-7.077627036057379,TOV3121EP,NF1,289,289,5,91.045,173.263,183.927
chr17,31304213,31304501,chr17:29631232-29632673,0.0,-26.5377,0.922859,-26.51847703605738,TOV3121EP,NF1,288,288,5,124.743,171.812,194.816
chr17,31304501,31304789,chr17:29631232-29632673,0.0,-26.8213,0.895872,-26.80207703605738,TOV3121EP,NF1,288,288,5,146.944,220.306,280.847
chr17,31304789,31305078,chr17:29631232-29632673,0.273356,-8.71951,0.920324,-8.700287036057379,TOV3121EP,NF1,289,289,5,126.592,216.028,279.522
chr17,31305078,31305366,chr17:29631232-29632673,0.100694,-10.8701,0.606294,-10.85087703605738,TOV3121EP,NF1,288,288,5,224.062,324.983,508.771
chr17,31305366,31305655,chr17:29631232-29632673,0.318339,-8.99147,0.849337,-8.972247036057379,TOV3121EP,NF1,289,289,5,206.965,314.654,324.356
chr17,31318240,31318520,chr17:29645259-29646100,0.0,-26.3369,0.948991,-26.31767703605738,TOV3121EP,NF1,280,280,5,83.3071,119.311,151.975
chr17,31318520,31318801,chr17:29645259-29646100,0.0,-26.7752,0.91459,-26.75597703605738,TOV3121EP,NF1,281,281,5,94.4021,234.52,262.37
chr17,31318801,31319082,chr17:29645259-29646100,0.0,-26.9805,0.842488,-26.96127703605738,TOV3121EP,NF1,281,281,5,121.068,290.886,333.235
chr17,31320350,31320489,chr17:29647369-29647507,0.0,-25.6587,0.815046,-25.63947703605738,TOV3121EP,NF1,139,139,5,53.1295,80.1007,110.432
chr17,31325793,31326034,chr17:29652812-29653293,0.713693,-6.45412,0.754948,-6.434897036057379,TOV3121EP,NF1,241,241,5,83.8755,97.6722,137.51
chr17,31326034,31326275,chr17:29652812-29653293,0.116183,-8.66807,0.764845,-8.64884703605738,TOV3121EP,NF1,241,241,5,18.3402,47.3402,97.1701
chr17,31327486,31327849,chr17:29654505-29654867,0.0,-25.9045,0.91607,-25.885277036057374,TOV3121EP,NF1,363,363,5,40.7769,52.4545,79.0
chr17,31330274,31330516,chr17:29657293-29657534,0.0,-26.1083,0.940681,-26.08907703605738,TOV3121EP,NF1,242,242,5,72.3182,126.86,143.132
chr17,31334812,31335054,chr17:29661831-29662072,0.0,-26.7006,0.893735,-26.68137703605738,TOV3121EP,NF1,242,242,5,120.045,160.628,245.355
chr17,31336288,31336522,chr17:29663307-29663540,0.713675,-7.03123,0.920767,-7.012007036057379,TOV3121EP,NF1,234,234,5,91.5385,153.705,202.175
chr17,31336624,31336954,chr17:29663643-29663972,1.21212,-6.33958,0.924935,-6.320357036057379,TOV3121EP,NF1,330,330,5,117.079,192.615,205.494
chr17,31337352,31337594,chr17:29664371-29664612,0.698347,-6.91865,0.918527,-6.8994270360573795,TOV3121EP,NF1,242,242,5,76.8058,137.194,159.921
chr17,31337787,31337909,chr17:29664806-29664927,1.7377,-5.43565,0.888948,-5.416427036057379,TOV3121EP,NF1,122,122,5,68.1885,133.566,157.484
chr17,31337981,31338201,chr17:29665000-29665219,0.513636,-8.07546,0.934105,-8.056237036057379,TOV3121EP,NF1,220,220,5,200.923,238.691,283.541
chr17,31338692,31338815,chr17:29665711-29665833,0.0,-26.1098,0.754857,-26.09057703605738,TOV3121EP,NF1,123,123,5,39.4553,110.561,149.423
chr17,31340452,31340694,chr17:29667471-29667712,1.13636,-6.09515,0.786939,-6.075927036057379,TOV3121EP,NF1,242,242,5,68.2066,138.066,176.57
chr17,31342919,31343191,chr17:29669938-29670209,0.680147,-6.35524,0.787793,-6.336017036057379,TOV3121EP,NF1,272,272,5,34.7463,92.0294,122.827
chr17,31344217,31344319,chr17:29671236-29671337,0.362745,-8.87098,0.306075,-8.851757036057379,TOV3121EP,NF1,102,102,5,163.598,211.529,303.745
chr17,31345836,31345957,chr17:29672855-29672975,76.9669,-1.30012,0.337636,-1.2808970360573788,TOV3121EP,NF1,121,121,5,122.488,304.322,624.719
chr17,31346070,31346252,chr17:29673089-29673270,87.2967,-1.56814,0.922006,-1.548917036057379,TOV3121EP,NF1,182,182,5,190.132,335.022,501.044
chr17,31348932,31349033,chr17:29675951-29676051,1.36634,-6.07707,0.846342,-6.057847036057379,TOV3121EP,NF1,101,101,5,56.0099,129.96,181.079
chr17,31349109,31349305,chr17:29676128-29676323,0.0,-26.4525,0.903256,-26.43327703605738,TOV3121EP,NF1,196,196,5,70.1735,148.02,190.842
chr17,31350128,31350370,chr17:29677147-29677388,0.0,-26.7098,0.934356,-26.69057703605738,TOV3121EP,NF1,242,242,5,104.938,190.202,224.236
chr17,31352213,31352436,chr17:29679232-29679454,0.0,-24.7904,0.834528,-24.77117703605738,TOV3121EP,NF1,223,223,5,20.3857,37.2601,50.991
chr17,31356398,31356640,chr17:29683417-29683658,0.566116,-7.38719,0.921832,-7.3679670360573795,TOV3121EP,NF1,242,242,5,96.3967,158.793,270.541
chr17,31356902,31357144,chr17:29683921-29684162,0.301653,-8.15991,0.907238,-8.140687036057379,TOV3121EP,NF1,242,242,5,113.103,144.719,159.682
chr17,31357256,31357379,chr17:29684275-29684397,0.0,-27.0113,0.839621,-26.992077036057378,TOV3121EP,NF1,123,123,5,132.48,267.049,285.52
chr17,31358428,31358670,chr17:29685447-29685688,0.652893,-7.61692,0.892498,-7.5976970360573794,TOV3121EP,NF1,242,242,5,140.702,213.752,269.293
chr17,31358899,31359051,chr17:29685918-29686069,0.532895,-7.17974,0.803165,-7.160517036057379,TOV3121EP,NF1,152,152,5,64.6711,96.4211,104.263
chr17,31360472,31360714,chr17:29687491-29687732,0.673554,-7.52624,0.819952,-7.507017036057379,TOV3121EP,NF1,242,242,5,142.748,181.244,222.855
chr17,31367189,31367311,chr17:29694208-29694329,0.0,-26.0025,0.796096,-25.98327703605738,TOV3121EP,NF1,122,122,5,88.0,92.1885,124.221
chr17,31373961,31374218,chr17:29700980-29701493,62.5681,-0.156377,0.941226,-0.1371540360573789,TOV3121EP,NF1,257,257,5,47.0272,60.5019,118.914
chr17,31374218,31374475,chr17:29700980-29701493,53.4358,-0.233403,0.868042,-0.2141800360573789,TOV3121EP,NF1,257,257,5,89.6148,96.1245,128.712
chr17,31374646,31374748,chr17:29701665-29701766,142.647,-0.32813,0.274724,-0.3089070360573789,TOV3121EP,NF1,102,102,5,195.686,239.382,280.794
chr17,31375020,31375122,chr17:29702039-29702140,293.029,1.50868,0.613515,1.5279029639426212,TOV3121EP,NF1,102,102,5,109.245,241.353,291.127
chr17,31375302,31375404,chr17:29702321-29702422,111.422,0.0701774,0.721599,0.0894003639426211,TOV3121EP,NF1,102,102,5,68.3137,210.657,356.618
chr17,31375541,31375643,chr17:29702560-29702661,147.127,0.0744125,0.904754,0.0936354639426211,TOV3121EP,NF1,102,102,5,99.049,202.637,259.98
chr17,31377078,31377179,chr17:29704097-29704197,63.4455,0.270092,0.725478,0.2893149639426211,TOV3121EP,NF1,101,101,5,43.6634,91.4455,132.485
chr17,31377370,31377566,chr17:29704389-29704584,38.8061,-0.715602,0.893285,-0.6963790360573788,TOV3121EP,NF1,196,196,5,62.1633,104.48,138.383
chr17,31377605,31377707,chr17:29704624-29704725,36.3529,-1.26086,0.886261,-1.241637036057379,TOV3121EP,NF1,102,102,5,85.9412,151.176,164.716
chr17,31381785,31381975,chr17:29708804-29708993,41.2316,-0.048397,0.735524,-0.0291740360573789,TOV3121EP,NF1,190,190,5,41.6632,54.7579,98.8579
chr9,21967451,21967752,chr9:21967150-21967751,32.8405,-0.692955,0.871179,-0.6737320360573789,TOV3121EP,CDKN2A,301,301,5,48.7076,97.0997,118.535
chr9,21968143,21968295,chr9:21968143-21968294,75.4868,0.512608,0.917999,0.5318309639426211,TOV3121EP,CDKN2A,152,152,5,4.55921,9.89474,59.4868
chr9,21968696,21968798,chr9:21968696-21968797,37.5196,2.02777,0.205859,2.0469929639426208,TOV3121EP,CDKN2A,102,102,5,5.51961,9.5098,27.8922
chr9,21974439,21974739,chr9:21974439-21975039,39.93,-1.39347,0.259802,-1.3742470360573789,TOV3121EP,CDKN2A,300,300,5,1.22667,2.89333,22.39
chr19,29817087,29817329,chr19:30307995-30308236,280.789,2.00007,0.897616,1.997049933797485,TOV3133D,CCNE1,242,242,5,10.9711,25.4339,80.4008
chr19,29817351,29817593,chr19:30308259-30308500,342.248,2.0434,0.894644,2.040379933797485,TOV3133D,CCNE1,242,242,5,76.9504,137.343,152.207
chr19,29820622,29820894,chr19:30311530-30311801,262.676,1.45622,0.874996,1.453199933797485,TOV3133D,CCNE1,272,272,5,91.9485,139.25,169.717
chr19,29821707,29821829,chr19:30312615-30312736,243.09,1.45985,0.886809,1.456829933797485,TOV3133D,CCNE1,122,122,5,109.623,140.541,154.148
chr19,29821940,29822182,chr19:30312848-30313089,187.298,1.36129,0.93476,1.3582699337974848,TOV3133D,CCNE1,242,242,5,44.6488,77.3058,114.091
chr19,29822229,29822361,chr19:30313137-30313268,482.553,1.41465,0.579111,1.411629933797485,TOV3133D,CCNE1,132,132,5,176.174,269.045,421.75
chr19,29822402,29822644,chr19:30313310-30313551,381.368,1.72705,0.767733,1.724029933797485,TOV3133D,CCNE1,242,242,5,25.8802,61.7975,164.149
chr11,69643789,69644031,chr11:69458558-69458799,108.438,1.7296,0.720932,1.726579933797485,TOV3133D,CCND1,242,242,5,0.0,0.834711,2.02479
chr11,69647945,69648187,chr11:69462714-69462955,45.3802,0.361496,0.873036,0.3584759337974849,TOV3133D,CCND1,242,242,5,0.702479,1.2562,4.41736
chr11,69652140,69652348,chr11:69466909-69467116,147.005,1.94643,0.502571,1.943409933797485,TOV3133D,CCND1,208,208,5,33.5433,56.1875,77.1394
chr17,39708275,39708547,chr17:37864529-37864800,50.489,0.0348339,0.695302,0.0318138337974849,TOV3133D,ERBB2,272,272,5,0.0,0.606618,6.60294
chr17,39709232,39709504,chr17:37865486-37865757,47.3382,-0.296888,0.689681,-0.2999080662025151,TOV3133D,ERBB2,272,272,5,2.16544,5.38971,36.9375
chr17,39709784,39709906,chr17:37866038-37866159,8.27869,-2.48787,0.127801,-2.4908900662025153,TOV3133D,ERBB2,122,122,5,0.0,0.622951,8.81967
chr17,39711835,39712058,chr17:37868089-37868757,46.1031,-0.444822,0.674317,-0.4478420662025151,TOV3133D,ERBB2,223,223,5,4.38565,5.25561,60.0852
chr17,39712281,39712504,chr17:37868089-37868757,35.6726,-0.563916,0.800682,-0.5669360662025151,TOV3133D,ERBB2,223,223,5,0.0,3.49327,27.5874
chr17,39715230,39715382,chr17:37871484-37871635,31.7171,-0.780023,0.353992,-0.7830430662025152,TOV3133D,ERBB2,152,152,5,0.0,1.40789,7.72368
chr17,39717247,39717519,chr17:37873501-37873772,26.5147,-0.130791,0.629324,-0.1338110662025151,TOV3133D,ERBB2,272,272,5,0.286765,0.996324,3.875
chr17,39719718,39719870,chr17:37875972-37876123,44.3816,-1.08001,0.247528,-1.083030066202515,TOV3133D,ERBB2,152,152,5,3.30263,5.05263,77.0461
chr17,39723868,39724020,chr17:37880122-37880273,56.9474,0.361366,0.496517,0.3583459337974849,TOV3133D,ERBB2,152,152,5,6.07237,18.8158,85.5987
chr17,39724696,39724938,chr17:37880950-37881191,25.6157,-1.2878,0.0903397,-1.290820066202515,TOV3133D,ERBB2,242,242,5,2.05785,5.22314,15.0289
chr17,39725004,39725246,chr17:37881258-37881499,36.8182,0.0854078,0.715309,0.0823877337974849,TOV3133D,ERBB2,242,242,5,1.1281,2.57438,7.86777
chr17,39727238,39727600,chr17:37883492-37883853,39.0746,-0.407002,0.798033,-0.4100220662025151,TOV3133D,ERBB2,362,362,5,0.0,0.544199,0.709945
chr19,40232303,40232404,chr19:40738211-40738311,225.802,1.99484,0.832574,1.991819933797485,TOV3133D,AKT2,101,101,5,9.20792,12.2079,65.7129
chr19,40234870,40235157,chr19:40740778-40741064,97.5157,1.01638,0.57158,1.013359933797485,TOV3133D,AKT2,287,287,5,0.379791,1.87456,4.31707
chr19,40236198,40236440,chr19:40742106-40742347,106.107,1.36305,0.753484,1.360029933797485,TOV3133D,AKT2,242,242,5,1.59504,2.15702,11.5785
chr19,40255146,40255279,chr19:40761054-40761186,41.8421,0.833467,0.111105,0.8304469337974849,TOV3133D,AKT2,133,133,5,0.661654,1.21805,7.56391
chr19,40256867,40257109,chr19:40762775-40763016,104.727,0.990237,0.322676,0.987216933797485,TOV3133D,AKT2,242,242,5,2.17355,10.4421,62.062
chr19,40282516,40282666,chr19:40788424-40788573,18.9267,0.0283107,0.20611,0.0252906337974848,TOV3133D,AKT2,150,150,5,1.88667,4.46,31.46
chr17,31147562,31147664,chr17:29474581-29474682,71.1569,-1.723,0.828009,-1.7260200662025151,TOV3133D,NF1,102,102,5,297.667,532.225,640.539
chr17,31155932,31156174,chr17:29482951-29483192,53.8636,-1.09234,0.917849,-1.0953600662025151,TOV3133D,NF1,242,242,5,80.0661,174.165,271.231
chr17,31158959,31159111,chr17:29485978-29486129,24.0197,-1.86425,0.88397,-1.867270066202515,TOV3133D,NF1,152,152,5,52.7566,124.039,183.901
chr17,31163158,31163400,chr17:29490177-29490418,55.7893,-0.277938,0.821542,-0.2809580662025151,TOV3133D,NF1,242,242,5,56.9959,92.3306,139.719
chr17,31169880,31170007,chr17:29496899-29497025,47.6299,-1.03136,0.856188,-1.034380066202515,TOV3133D,NF1,127,127,5,96.7717,133.378,166.843
chr17,31181393,31181515,chr17:29508412-29508533,139.369,-0.57952,0.79333,-0.5825400662025151,TOV3133D,NF1,122,122,5,151.18,335.475,478.926
chr17,31181685,31181807,chr17:29508704-29508825,144.0,-0.0224711,0.851615,-0.0254911662025151,TOV3133D,NF1,122,122,5,126.533,245.713,373.377
chr17,31182464,31182706,chr17:29509483-29509724,85.4587,-0.421965,0.924118,-0.4249850662025151,TOV3133D,NF1,242,242,5,103.926,220.446,238.074
chr17,31200386,31200628,chr17:29527405-29527646,91.8099,-0.740184,0.923576,-0.743204066202515,TOV3133D,NF1,242,242,5,152.979,271.438,328.351
chr17,31200945,31201217,chr17:29527964-29528235,91.3199,-1.32125,0.922901,-1.324270066202515,TOV3133D,NF1,272,272,5,260.254,384.257,432.504
chr17,31201385,31201507,chr17:29528404-29528525,32.2951,0.0274488,0.88392,0.0244287337974848,TOV3133D,NF1,122,122,5,30.5164,53.2295,70.2131
chr17,31206183,31206425,chr17:29533202-29533443,69.5496,-0.827632,0.914381,-0.8306520662025152,TOV3133D,NF1,242,242,5,157.277,230.533,248.099
chr17,31214395,31214637,chr17:29541414-29541655,223.727,-0.219411,0.769384,-0.2224310662025151,TOV3133D,NF1,242,242,5,195.921,445.198,650.0
chr17,31218994,31219133,chr17:29546013-29546151,117.482,-0.487342,0.492333,-0.4903620662025151,TOV3133D,NF1,139,139,5,57.0288,112.849,172.612
chr17,31223353,31223625,chr17:29550372-29550643,86.7574,-0.520683,0.901848,-0.523703066202515,TOV3133D,NF1,272,272,5,73.8897,205.577,291.897
chr17,31225050,31225292,chr17:29552069-29552310,39.3347,-0.877368,0.854447,-0.8803880662025152,TOV3133D,NF1,242,242,5,64.8926,140.715,154.397
chr17,31226377,31226739,chr17:29553396-29553757,47.9751,0.0572541,0.947462,0.0542340337974849,TOV3133D,NF1,362,362,5,25.4972,29.3619,71.1989
chr17,31227472,31227624,chr17:29554491-29554642,288.553,-0.742995,0.393272,-0.7460150662025151,TOV3133D,NF1,152,152,5,523.553,1073.38,1525.51
chr17,31228972,31229228,chr17:29555991-29556502,65.0312,-0.22333,0.858368,-0.2263500662025151,TOV3133D,NF1,256,256,5,49.9688,76.0273,99.5
chr17,31229228,31229484,chr17:29555991-29556502,127.895,-0.846712,0.926111,-0.8497320662025152,TOV3133D,NF1,256,256,5,242.711,392.914,459.918
chr17,31229752,31230024,chr17:29556771-29557042,51.0662,-1.70462,0.929672,-1.707640066202515,TOV3133D,NF1,272,272,5,185.717,300.026,338.89
chr17,31230198,31230440,chr17:29557217-29557458,154.281,-0.801715,0.927319,-0.804735066202515,TOV3133D,NF1,242,242,5,218.868,399.174,579.876
chr17,31230821,31230943,chr17:29557840-29557961,510.328,-0.714104,0.889921,-0.7171240662025151,TOV3133D,NF1,122,122,5,768.557,1578.57,1985.34
chr17,31232062,31232250,chr17:29559081-29559268,85.0745,-0.296927,0.859959,-0.2999470662025151,TOV3133D,NF1,188,188,5,136.559,167.782,206.84
chr17,31232668,31232910,chr17:29559687-29559928,74.5331,0.239843,0.57032,0.2368229337974849,TOV3133D,NF1,242,242,5,63.6694,69.1364,158.802
chr17,31232985,31233227,chr17:29560004-29560245,73.5124,-1.01682,0.783593,-1.019840066202515,TOV3133D,NF1,242,242,5,155.227,217.169,245.959
chr17,31235569,31235811,chr17:29562588-29562829,76.4174,-0.896798,0.914221,-0.899818066202515,TOV3133D,NF1,242,242,5,157.368,251.876,264.14
chr17,31235907,31236031,chr17:29562926-29563049,80.629,-0.882955,0.8476,-0.8859750662025152,TOV3133D,NF1,124,124,5,158.121,251.202,355.718
chr17,31248929,31249171,chr17:29575948-29576189,64.1653,-0.345694,0.884704,-0.3487140662025151,TOV3133D,NF1,242,242,5,69.876,146.128,156.554
chr17,31249916,31250018,chr17:29576935-29577036,74.3725,-0.223556,0.71375,-0.2265760662025151,TOV3133D,NF1,102,102,5,79.4314,148.49,199.961
chr17,31252906,31253028,chr17:29579925-29580046,45.6967,-0.300026,0.765274,-0.3030460662025151,TOV3133D,NF1,122,122,5,43.0082,89.6803,135.623
chr17,31258300,31258542,chr17:29585319-29585560,117.727,-0.262076,0.852188,-0.2650960662025151,TOV3133D,NF1,242,242,5,167.636,286.988,356.826
chr17,31259018,31259140,chr17:29586037-29586158,81.0902,-0.1788,0.914334,-0.1818200662025151,TOV3133D,NF1,122,122,5,83.7377,165.795,207.164
chr17,31260319,31260561,chr17:29587338-29587579,92.2479,-0.761147,0.830601,-0.7641670662025151,TOV3133D,NF1,242,242,5,148.616,299.942,372.831
chr17,31261661,31261903,chr17:29588680-29588921,89.0826,-0.608917,0.856783,-0.6119370662025152,TOV3133D,NF1,242,242,5,190.021,242.31,322.103
chr17,31265218,31265349,chr17:29592237-29592367,131.137,-0.507408,0.790975,-0.5104280662025151,TOV3133D,NF1,131,131,5,179.947,313.992,528.069
chr17,31294947,31295235,chr17:29621966-29623407,48.0104,-1.27496,0.82057,-1.2779800662025151,TOV3133D,NF1,288,288,5,129.615,188.194,243.392
chr17,31295235,31295523,chr17:29621966-29623407,53.6667,-1.63558,0.800157,-1.638600066202515,TOV3133D,NF1,288,288,5,204.576,299.396,312.427
chr17,31295523,31295812,chr17:29621966-29623407,49.2007,-2.18274,0.942756,-2.185760066202515,TOV3133D,NF1,289,289,5,224.332,432.692,515.498
chr17,31295812,31296100,chr17:29621966-29623407,44.1042,-0.742577,0.853223,-0.7455970662025151,TOV3133D,NF1,288,288,5,62.1806,133.323,154.149
chr17,31296100,31296389,chr17:29621966-29623407,78.5225,-0.180958,0.937991,-0.1839780662025151,TOV3133D,NF1,289,289,5,91.045,173.263,183.927
chr17,31304213,31304501,chr17:29631232-29632673,37.184,-1.38781,0.916194,-1.390830066202515,TOV3133D,NF1,288,288,5,124.743,171.812,194.816
chr17,31304501,31304789,chr17:29631232-29632673,31.7847,-1.85617,0.889207,-1.8591900662025151,TOV3133D,NF1,288,288,5,146.944,220.306,280.847
chr17,31304789,31305078,chr17:29631232-29632673,38.2007,-1.6229,0.91367,-1.625920066202515,TOV3133D,NF1,289,289,5,126.592,216.028,279.522
chr17,31305078,31305366,chr17:29631232-29632673,93.7292,-1.1245,0.599629,-1.127520066202515,TOV3133D,NF1,288,288,5,224.062,324.983,508.771
chr17,31305366,31305655,chr17:29631232-29632673,79.4083,-1.10892,0.842684,-1.111940066202515,TOV3133D,NF1,289,289,5,206.965,314.654,324.356
chr17,31318240,31318520,chr17:29645259-29646100,52.9821,-0.688986,0.942232,-0.6920060662025151,TOV3133D,NF1,280,280,5,83.3071,119.311,151.975
chr17,31318520,31318801,chr17:29645259-29646100,75.8577,-0.588945,0.907842,-0.5919650662025151,TOV3133D,NF1,281,281,5,94.4021,234.52,262.37
chr17,31318801,31319082,chr17:29645259-29646100,93.3132,-0.502241,0.835741,-0.5052610662025152,TOV3133D,NF1,281,281,5,121.068,290.886,333.235
chr17,31320350,31320489,chr17:29647369-29647507,35.8273,-0.494308,0.805452,-0.4973280662025151,TOV3133D,NF1,139,139,5,53.1295,80.1007,110.432
chr17,31325793,31326034,chr17:29652812-29653293,54.0788,-0.312598,0.747662,-0.3156180662025151,TOV3133D,NF1,241,241,5,83.8755,97.6722,137.51
chr17,31326034,31326275,chr17:29652812-29653293,33.1743,-0.627268,0.757559,-0.6302880662025152,TOV3133D,NF1,241,241,5,18.3402,47.3402,97.1701
chr17,31327486,31327849,chr17:29654505-29654867,64.6281,0.00263154,0.910133,-0.0003885262025151,TOV3133D,NF1,363,363,5,40.7769,52.4545,79.0
chr17,31330274,31330516,chr17:29657293-29657534,61.3926,-0.177967,0.93341,-0.1809870662025151,TOV3133D,NF1,242,242,5,72.3182,126.86,143.132
chr17,31334812,31335054,chr17:29661831-29662072,52.6446,-1.02492,0.886464,-1.027940066202515,TOV3133D,NF1,242,242,5,120.045,160.628,245.355
chr17,31336288,31336522,chr17:29663307-29663540,45.3205,-1.09513,0.913373,-1.098150066202515,TOV3133D,NF1,234,234,5,91.5385,153.705,202.175
chr17,31336624,31336954,chr17:29663643-29663972,41.7576,-1.29778,0.918709,-1.300800066202515,TOV3133D,NF1,330,330,5,117.079,192.615,205.494
chr17,31337352,31337594,chr17:29664371-29664612,101.678,0.178174,0.911256,0.1751539337974849,TOV3133D,NF1,242,242,5,76.8058,137.194,159.921
chr17,31337787,31337909,chr17:29664806-29664927,75.8607,-0.0531654,0.878708,-0.0561854662025151,TOV3133D,NF1,122,122,5,68.1885,133.566,157.484
chr17,31337981,31338201,chr17:29665000-29665219,87.7091,-0.704752,0.926479,-0.7077720662025151,TOV3133D,NF1,220,220,5,200.923,238.691,283.541
