ensembl_transcript_id,ensembl_gene_id,external_gene_name,gene_biotype,transcript_id_versioned,gene_id_versioned,seq_region,primary_assembly,transcript_length
ENST00000269137,ENSG00000141380,SS18,protein_coding,ENST00000269137.11,ENSG00000141380.13,18,True,1836
ENST00000585121,ENSG00000141380,SS18,protein_coding,ENST00000585121.5,ENSG00000141380.13,18,True,1545
ENST00000580958,ENSG00000141380,SS18,protein_coding,ENST00000580958.5,ENSG00000141380.13,18,True,775
ENST00000582092,ENSG00000141380,SS18,protein_coding,ENST00000582092.1,ENSG00000141380.13,18,True,215
ENST00000539244,ENSG00000141380,SS18,protein_coding,ENST00000539244.6,ENSG00000141380.13,18,True,977
ENST00000585241,ENSG00000141380,SS18,protein_coding,ENST00000585241.5,ENSG00000141380.13,18,True,774
ENST00000578954,ENSG00000141380,SS18,protein_coding,ENST00000578954.5,ENSG00000141380.13,18,True,756
ENST00000579061,ENSG00000141380,SS18,protein_coding,ENST00000579061.5,ENSG00000141380.13,18,True,646
ENST00000577636,ENSG00000141380,SS18,protein_coding,ENST00000577636.5,ENSG00000141380.13,18,True,580
ENST00000584083,ENSG00000141380,SS18,protein_coding,ENST00000584083.5,ENSG00000141380.13,18,True,663
ENST00000578700,ENSG00000141380,SS18,protein_coding,ENST00000578700.5,ENSG00000141380.13,18,True,575
ENST00000582792,ENSG00000141380,SS18,protein_coding,ENST00000582792.5,ENSG00000141380.13,18,True,531
ENST00000581021,ENSG00000141380,SS18,protein_coding,ENST00000581021.5,ENSG00000141380.13,18,True,588
ENST00000577572,ENSG00000141380,SS18,protein_coding,ENST00000577572.5,ENSG00000141380.13,18,True,510
ENST00000582448,ENSG00000141380,SS18,protein_coding,ENST00000582448.5,ENSG00000141380.13,18,True,585
ENST00000581570,ENSG00000141380,SS18,protein_coding,ENST00000581570.5,ENSG00000141380.13,18,True,571
ENST00000577751,ENSG00000141380,SS18,protein_coding,ENST00000577751.5,ENSG00000141380.13,18,True,580
ENST00000580003,ENSG00000141380,SS18,protein_coding,ENST00000580003.1,ENSG00000141380.13,18,True,609
ENST00000580751,ENSG00000141380,SS18,protein_coding,ENST00000580751.5,ENSG00000141380.13,18,True,547
ENST00000580642,ENSG00000141380,SS18,protein_coding,ENST00000580642.2,ENSG00000141380.13,18,True,545
ENST00000578595,ENSG00000141380,SS18,protein_coding,ENST00000578595.1,ENSG00000141380.13,18,True,406
ENST00000583595,ENSG00000141380,SS18,protein_coding,ENST00000583595.1,ENSG00000141380.13,18,True,375
ENST00000618140,ENSG00000277564,RBFOX2,protein_coding,ENST00000618140.3,ENSG00000277564.4,CHR_HSCHR22_1_CTG4,False,6932
ENST00000626107,ENSG00000277564,RBFOX2,protein_coding,ENST00000626107.2,ENSG00000277564.4,CHR_HSCHR22_1_CTG4,False,1706
ENST00000619768,ENSG00000277564,RBFOX2,protein_coding,ENST00000619768.4,ENSG00000277564.4,CHR_HSCHR22_1_CTG4,False,1935
ENST00000631365,ENSG00000277564,RBFOX2,protein_coding,ENST00000631365.2,ENSG00000277564.4,CHR_HSCHR22_1_CTG4,False,1537
ENST00000626598,ENSG00000277564,RBFOX2,protein_coding,ENST00000626598.2,ENSG00000277564.4,CHR_HSCHR22_1_CTG4,False,1354
ENST00000627872,ENSG00000277564,RBFOX2,protein_coding,ENST00000627872.2,ENSG00000277564.4,CHR_HSCHR22_1_CTG4,False,1409
ENST00000630250,ENSG00000277564,RBFOX2,protein_coding,ENST00000630250.2,ENSG00000277564.4,CHR_HSCHR22_1_CTG4,False,811
ENST00000630774,ENSG00000277564,RBFOX2,protein_coding,ENST00000630774.1,ENSG00000277564.4,CHR_HSCHR22_1_CTG4,False,2396
ENST00000627946,ENSG00000277564,RBFOX2,protein_coding,ENST00000627946.2,ENSG00000277564.4,CHR_HSCHR22_1_CTG4,False,1254
ENST00000625456,ENSG00000277564,RBFOX2,protein_coding,ENST00000625456.2,ENSG00000277564.4,CHR_HSCHR22_1_CTG4,False,1170
ENST00000627612,ENSG00000277564,RBFOX2,protein_coding,ENST00000627612.2,ENSG00000277564.4,CHR_HSCHR22_1_CTG4,False,789
ENST00000626165,ENSG00000277564,RBFOX2,protein_coding,ENST00000626165.1,ENSG00000277564.4,CHR_HSCHR22_1_CTG4,False,559
ENST00000629663,ENSG00000277564,RBFOX2,protein_coding,ENST00000629663.1,ENSG00000277564.4,CHR_HSCHR22_1_CTG4,False,1004
ENST00000629809,ENSG00000277564,RBFOX2,protein_coding,ENST00000629809.1,ENSG00000277564.4,CHR_HSCHR22_1_CTG4,False,759
ENST00000303383,ENSG00000171241,SHCBP1,protein_coding,ENST00000303383.7,ENSG00000171241.8,16,True,3461
ENST00000567698,ENSG00000171241,SHCBP1,protein_coding,ENST00000567698.1,ENSG00000171241.8,16,True,535
ENST00000563219,ENSG00000171241,SHCBP1,protein_coding,ENST00000563219.1,ENSG00000171241.8,16,True,485
ENST00000569702,ENSG00000171241,SHCBP1,protein_coding,ENST00000569702.1,ENSG00000171241.8,16,True,465
ENST00000566016,ENSG00000171241,SHCBP1,protein_coding,ENST00000566016.5,ENSG00000171241.8,16,True,1482
ENST00000565887,ENSG00000171241,SHCBP1,protein_coding,ENST00000565887.1,ENSG00000171241.8,16,True,603
ENST00000564272,ENSG00000171241,SHCBP1,protein_coding,ENST00000564272.1,ENSG00000171241.8,16,True,530
ENST00000265627,ENSG00000105852,PON3,protein_coding,ENST00000265627.9,ENSG00000105852.10,7,True,1105
ENST00000427422,ENSG00000105852,PON3,protein_coding,ENST00000427422.5,ENSG00000105852.10,7,True,894
ENST00000451904,ENSG00000105852,PON3,protein_coding,ENST00000451904.5,ENSG00000105852.10,7,True,1053
ENST00000418617,ENSG00000105852,PON3,protein_coding,ENST00000418617.5,ENSG00000105852.10,7,True,1000
ENST00000442770,ENSG00000105852,PON3,protein_coding,ENST00000442770.5,ENSG00000105852.10,7,True,1127
ENST00000456855,ENSG00000105852,PON3,protein_coding,ENST00000456855.5,ENSG00000105852.10,7,True,1049
ENST00000492800,ENSG00000105852,PON3,protein_coding,ENST00000492800.1,ENSG00000105852.10,7,True,2433
ENST00000460248,ENSG00000105852,PON3,protein_coding,ENST00000460248.1,ENSG00000105852.10,7,True,582
ENST00000482624,ENSG00000105852,PON3,protein_coding,ENST00000482624.5,ENSG00000105852.10,7,True,1238
ENST00000475439,ENSG00000105852,PON3,protein_coding,ENST00000475439.1,ENSG00000105852.10,7,True,533
ENST00000374864,ENSG00000078747,ITCH,protein_coding,ENST00000374864.8,ENSG00000078747.14,20,True,6401
ENST00000486883,ENSG00000078747,ITCH,protein_coding,ENST00000486883.5,ENSG00000078747.14,20,True,703
ENST00000535650,ENSG00000078747,ITCH,protein_coding,ENST00000535650.7,ENSG00000078747.14,20,True,2940
ENST00000479215,ENSG00000078747,ITCH,protein_coding,ENST00000479215.1,ENSG00000078747.14,20,True,205
ENST00000262650,ENSG00000078747,ITCH,protein_coding,ENST00000262650.10,ENSG00000078747.14,20,True,3089
ENST00000483727,ENSG00000078747,ITCH,protein_coding,ENST00000483727.5,ENSG00000078747.14,20,True,1070
ENST00000461661,ENSG00000078747,ITCH,protein_coding,ENST00000461661.1,ENSG00000078747.14,20,True,450
ENST00000451080,ENSG00000138395,CDK15,protein_coding,ENST00000451080.5,ENSG00000138395.14,2,True,1437
ENST00000410091,ENSG00000138395,CDK15,protein_coding,ENST00000410091.7,ENSG00000138395.14,2,True,1780
ENST00000493754,ENSG00000138395,CDK15,protein_coding,ENST00000493754.5,ENSG00000138395.14,2,True,544
ENST00000260967,ENSG00000138395,CDK15,protein_coding,ENST00000260967.6,ENSG00000138395.14,2,True,1635
ENST00000488419,ENSG00000138395,CDK15,protein_coding,ENST00000488419.1,ENSG00000138395.14,2,True,1828
ENST00000450471,ENSG00000138395,CDK15,protein_coding,ENST00000450471.6,ENSG00000138395.14,2,True,3659
ENST00000434439,ENSG00000138395,CDK15,protein_coding,ENST00000434439.1,ENSG00000138395.14,2,True,2240
ENST00000460149,ENSG00000138395,CDK15,protein_coding,ENST00000460149.5,ENSG00000138395.14,2,True,570
ENST00000466337,ENSG00000138395,CDK15,protein_coding,ENST00000466337.1,ENSG00000138395.14,2,True,514
ENST00000430351,ENSG00000234096,MOG,protein_coding,ENST00000430351.5,ENSG00000234096.9,CHR_HSCHR6_MHC_APD_CTG1,False,1587
ENST00000428719,ENSG00000234096,MOG,protein_coding,ENST00000428719.5,ENSG00000234096.9,CHR_HSCHR6_MHC_APD_CTG1,False,1541
ENST00000418693,ENSG00000234096,MOG,protein_coding,ENST00000418693.6,ENSG00000234096.9,CHR_HSCHR6_MHC_APD_CTG1,False,1685
ENST00000450851,ENSG00000234096,MOG,protein_coding,ENST00000450851.5,ENSG00000234096.9,CHR_HSCHR6_MHC_APD_CTG1,False,1730
ENST00000420045,ENSG00000234096,MOG,protein_coding,ENST00000420045.5,ENSG00000234096.9,CHR_HSCHR6_MHC_APD_CTG1,False,1568
ENST00000439634,ENSG00000234096,MOG,protein_coding,ENST00000439634.5,ENSG00000234096.9,CHR_HSCHR6_MHC_APD_CTG1,False,1616
ENST00000417019,ENSG00000234096,MOG,protein_coding,ENST00000417019.6,ENSG00000234096.9,CHR_HSCHR6_MHC_APD_CTG1,False,2146
ENST00000415546,ENSG00000234096,MOG,protein_coding,ENST00000415546.6,ENSG00000234096.9,CHR_HSCHR6_MHC_APD_CTG1,False,1866
ENST00000449096,ENSG00000234096,MOG,protein_coding,ENST00000449096.6,ENSG00000234096.9,CHR_HSCHR6_MHC_APD_CTG1,False,2503
ENST00000494200,ENSG00000234096,MOG,protein_coding,ENST00000494200.5,ENSG00000234096.9,CHR_HSCHR6_MHC_APD_CTG1,False,1735
ENST00000477504,ENSG00000234096,MOG,protein_coding,ENST00000477504.1,ENSG00000234096.9,CHR_HSCHR6_MHC_APD_CTG1,False,1985
ENST00000476989,ENSG00000234096,MOG,protein_coding,ENST00000476989.1,ENSG00000234096.9,CHR_HSCHR6_MHC_APD_CTG1,False,702
ENST00000477366,ENSG00000234096,MOG,protein_coding,ENST00000477366.1,ENSG00000234096.9,CHR_HSCHR6_MHC_APD_CTG1,False,774
ENST00000548017,ENSG00000234096,MOG,protein_coding,ENST00000548017.1,ENSG00000234096.9,CHR_HSCHR6_MHC_APD_CTG1,False,2045
ENST00000336832,ENSG00000187288,CIDEC,protein_coding,ENST00000336832.6,ENSG00000187288.10,3,True,1277
ENST00000455015,ENSG00000187288,CIDEC,protein_coding,ENST00000455015.5,ENSG00000187288.10,3,True,1123
ENST00000423850,ENSG00000187288,CIDEC,protein_coding,ENST00000423850.5,ENSG00000187288.10,3,True,1036
ENST00000430427,ENSG00000187288,CIDEC,protein_coding,ENST00000430427.5,ENSG00000187288.10,3,True,877
ENST00000443115,ENSG00000187288,CIDEC,protein_coding,ENST00000443115.1,ENSG00000187288.10,3,True,443
ENST00000487454,ENSG00000187288,CIDEC,protein_coding,ENST00000487454.1,ENSG00000187288.10,3,True,660
ENST00000383817,ENSG00000187288,CIDEC,protein_coding,ENST00000383817.5,ENSG00000187288.10,3,True,1199
ENST00000618572,ENSG00000187288,CIDEC,protein_coding,ENST00000618572.4,ENSG00000187288.10,3,True,1226
ENST00000602795,ENSG00000101158,NELFCD,protein_coding,ENST00000602795.5,ENSG00000101158.13,20,True,2305
ENST00000471621,ENSG00000101158,NELFCD,protein_coding,ENST00000471621.5,ENSG00000101158.13,20,True,902
ENST00000492016,ENSG00000101158,NELFCD,protein_coding,ENST00000492016.5,ENSG00000101158.13,20,True,606
ENST00000464363,ENSG00000101158,NELFCD,protein_coding,ENST00000464363.5,ENSG00000101158.13,20,True,764
ENST00000482747,ENSG00000101158,NELFCD,protein_coding,ENST00000482747.1,ENSG00000101158.13,20,True,1701
ENST00000460601,ENSG00000101158,NELFCD,protein_coding,ENST00000460601.5,ENSG00000101158.13,20,True,2137
ENST00000477741,ENSG00000101158,NELFCD,protein_coding,ENST00000477741.5,ENSG00000101158.13,20,True,2070
ENST00000474543,ENSG00000101158,NELFCD,protein_coding,ENST00000474543.5,ENSG00000101158.13,20,True,2047
ENST00000478389,ENSG00000101158,NELFCD,protein_coding,ENST00000478389.5,ENSG00000101158.13,20,True,3581
ENST00000497935,ENSG00000101158,NELFCD,protein_coding,ENST00000497935.5,ENSG00000101158.13,20,True,666
ENST00000490205,ENSG00000101158,NELFCD,protein_coding,ENST00000490205.1,ENSG00000101158.13,20,True,650
ENST00000479207,ENSG00000101158,NELFCD,protein_coding,ENST00000479207.1,ENSG00000101158.13,20,True,1112
ENST00000486263,ENSG00000101158,NELFCD,protein_coding,ENST00000486263.1,ENSG00000101158.13,20,True,708
ENST00000376146,ENSG00000204498,NFKBIL1,protein_coding,ENST00000376146.8,ENSG00000204498.10,6,True,1411
ENST00000376148,ENSG00000204498,NFKBIL1,protein_coding,ENST00000376148.8,ENSG00000204498.10,6,True,1478
ENST00000376145,ENSG00000204498,NFKBIL1,protein_coding,ENST00000376145.8,ENSG00000204498.10,6,True,1401
ENST00000496233,ENSG00000204498,NFKBIL1,protein_coding,ENST00000496233.1,ENSG00000204498.10,6,True,554
ENST00000473655,ENSG00000204498,NFKBIL1,protein_coding,ENST00000473655.1,ENSG00000204498.10,6,True,700
ENST00000305988,ENSG00000169252,ADRB2,protein_coding,ENST00000305988.5,ENSG00000169252.5,5,True,3443
ENST00000312293,ENSG00000110195,FOLR1,protein_coding,ENST00000312293.9,ENSG00000110195.12,11,True,1130
ENST00000393681,ENSG00000110195,FOLR1,protein_coding,ENST00000393681.6,ENSG00000110195.12,11,True,1061
ENST00000393679,ENSG00000110195,FOLR1,protein_coding,ENST00000393679.5,ENSG00000110195.12,11,True,1331
ENST00000393676,ENSG00000110195,FOLR1,protein_coding,ENST00000393676.4,ENSG00000110195.12,11,True,996
ENST00000157812,ENSG00000013275,PSMC4,protein_coding,ENST00000157812.6,ENSG00000013275.7,19,True,1591
ENST00000593455,ENSG00000013275,PSMC4,protein_coding,ENST00000593455.5,ENSG00000013275.7,19,True,1532
ENST00000455878,ENSG00000013275,PSMC4,protein_coding,ENST00000455878.2,ENSG00000013275.7,19,True,1333
ENST00000601697,ENSG00000013275,PSMC4,protein_coding,ENST00000601697.5,ENSG00000013275.7,19,True,1623
ENST00000596386,ENSG00000013275,PSMC4,protein_coding,ENST00000596386.1,ENSG00000013275.7,19,True,929
ENST00000601194,ENSG00000013275,PSMC4,protein_coding,ENST00000601194.1,ENSG00000013275.7,19,True,650
ENST00000570618,ENSG00000228696,ARL17B,protein_coding,ENST00000570618.5,ENSG00000228696.8,17,True,1140
ENST00000434041,ENSG00000228696,ARL17B,protein_coding,ENST00000434041.6,ENSG00000228696.8,17,True,798
ENST00000572991,ENSG00000228696,ARL17B,protein_coding,ENST00000572991.5,ENSG00000228696.8,17,True,2197
ENST00000575698,ENSG00000228696,ARL17B,protein_coding,ENST00000575698.5,ENSG00000228696.8,17,True,581
ENST00000575960,ENSG00000228696,ARL17B,protein_coding,ENST00000575960.5,ENSG00000228696.8,17,True,731
ENST00000571246,ENSG00000228696,ARL17B,protein_coding,ENST00000571246.5,ENSG00000228696.8,17,True,491
ENST00000450673,ENSG00000228696,ARL17B,protein_coding,ENST00000450673.3,ENSG00000228696.8,17,True,743
ENST00000622877,ENSG00000228696,ARL17B,protein_coding,ENST00000622877.4,ENSG00000228696.8,17,True,565
ENST00000356805,ENSG00000115306,SPTBN1,protein_coding,ENST00000356805.8,ENSG00000115306.15,2,True,8482
ENST00000389980,ENSG00000115306,SPTBN1,protein_coding,ENST00000389980.7,ENSG00000115306.15,2,True,2164
ENST00000602898,ENSG00000115306,SPTBN1,protein_coding,ENST00000602898.1,ENSG00000115306.15,2,True,2942
ENST00000333896,ENSG00000115306,SPTBN1,protein_coding,ENST00000333896.5,ENSG00000115306.15,2,True,9075
ENST00000496323,ENSG00000115306,SPTBN1,protein_coding,ENST00000496323.1,ENSG00000115306.15,2,True,2225
ENST00000467371,ENSG00000115306,SPTBN1,protein_coding,ENST00000467371.1,ENSG00000115306.15,2,True,3332
ENST00000615901,ENSG00000115306,SPTBN1,protein_coding,ENST00000615901.4,ENSG00000115306.15,2,True,10226
ENST00000298032,ENSG00000165309,ARMC3,protein_coding,ENST00000298032.9,ENSG00000165309.13,10,True,2811
ENST00000409983,ENSG00000165309,ARMC3,protein_coding,ENST00000409983.7,ENSG00000165309.13,10,True,2779
ENST00000409049,ENSG00000165309,ARMC3,protein_coding,ENST00000409049.7,ENSG00000165309.13,10,True,2479
ENST00000496741,ENSG00000165309,ARMC3,protein_coding,ENST00000496741.5,ENSG00000165309.13,10,True,572
ENST00000484642,ENSG00000165309,ARMC3,protein_coding,ENST00000484642.5,ENSG00000165309.13,10,True,974
ENST00000447081,ENSG00000165309,ARMC3,protein_coding,ENST00000447081.5,ENSG00000165309.13,10,True,525
ENST00000468003,ENSG00000165309,ARMC3,protein_coding,ENST00000468003.5,ENSG00000165309.13,10,True,597
ENST00000483596,ENSG00000165309,ARMC3,protein_coding,ENST00000483596.5,ENSG00000165309.13,10,True,634
ENST00000465729,ENSG00000165309,ARMC3,protein_coding,ENST00000465729.1,ENSG00000165309.13,10,True,589
ENST00000464017,ENSG00000165309,ARMC3,protein_coding,ENST00000464017.1,ENSG00000165309.13,10,True,2432
ENST00000491803,ENSG00000165309,ARMC3,protein_coding,ENST00000491803.1,ENSG00000165309.13,10,True,346
ENST00000473919,ENSG00000165309,ARMC3,protein_coding,ENST00000473919.1,ENSG00000165309.13,10,True,396
ENST00000376528,ENSG00000165309,ARMC3,protein_coding,ENST00000376528.8,ENSG00000165309.13,10,True,3258
ENST00000371410,ENSG00000101882,NKAP,protein_coding,ENST00000371410.4,ENSG00000101882.9,X,True,5963
ENST00000455986,ENSG00000101882,NKAP,protein_coding,ENST00000455986.1,ENSG00000101882.9,X,True,810
ENST00000477789,ENSG00000101882,NKAP,protein_coding,ENST00000477789.5,ENSG00000101882.9,X,True,2345
ENST00000482407,ENSG00000101882,NKAP,protein_coding,ENST00000482407.1,ENSG00000101882.9,X,True,763
ENST00000290776,ENSG00000140848,CPNE2,protein_coding,ENST00000290776.12,ENSG00000140848.16,16,True,2645
ENST00000535318,ENSG00000140848,CPNE2,protein_coding,ENST00000535318.6,ENSG00000140848.16,16,True,2316
ENST00000566259,ENSG00000140848,CPNE2,protein_coding,ENST00000566259.1,ENSG00000140848.16,16,True,404
ENST00000565874,ENSG00000140848,CPNE2,protein_coding,ENST00000565874.5,ENSG00000140848.16,16,True,1976
ENST00000567487,ENSG00000140848,CPNE2,protein_coding,ENST00000567487.1,ENSG00000140848.16,16,True,936
ENST00000565766,ENSG00000140848,CPNE2,protein_coding,ENST00000565766.1,ENSG00000140848.16,16,True,844
ENST00000566042,ENSG00000140848,CPNE2,protein_coding,ENST00000566042.5,ENSG00000140848.16,16,True,3446
ENST00000565951,ENSG00000140848,CPNE2,protein_coding,ENST00000565951.1,ENSG00000140848.16,16,True,2291
ENST00000566910,ENSG00000140848,CPNE2,protein_coding,ENST00000566910.1,ENSG00000140848.16,16,True,938
ENST00000567011,ENSG00000140848,CPNE2,protein_coding,ENST00000567011.1,ENSG00000140848.16,16,True,901
ENST00000378719,ENSG00000164402,SEPT8,protein_coding,ENST00000378719.6,ENSG00000164402.13,5,True,2889
ENST00000481030,ENSG00000164402,SEPT8,protein_coding,ENST00000481030.1,ENSG00000164402.13,5,True,790
ENST00000378721,ENSG00000164402,SEPT8,protein_coding,ENST00000378721.8,ENSG00000164402.13,5,True,1723
ENST00000296873,ENSG00000164402,SEPT8,protein_coding,ENST00000296873.11,ENSG00000164402.13,5,True,4394
ENST00000378706,ENSG00000164402,SEPT8,protein_coding,ENST00000378706.5,ENSG00000164402.13,5,True,4168
ENST00000378699,ENSG00000164402,SEPT8,protein_coding,ENST00000378699.6,ENSG00000164402.13,5,True,2289
ENST00000378701,ENSG00000164402,SEPT8,protein_coding,ENST00000378701.5,ENSG00000164402.13,5,True,1817
ENST00000458488,ENSG00000164402,SEPT8,protein_coding,ENST00000458488.2,ENSG00000164402.13,5,True,1726
ENST00000371478,ENSG00000164402,SEPT8,protein_coding,ENST00000371478.2,ENSG00000164402.13,5,True,737
ENST00000453480,ENSG00000164402,SEPT8,protein_coding,ENST00000453480.5,ENSG00000164402.13,5,True,773
ENST00000414594,ENSG00000164402,SEPT8,protein_coding,ENST00000414594.5,ENSG00000164402.13,5,True,693
ENST00000371493,ENSG00000164402,SEPT8,protein_coding,ENST00000371493.7,ENSG00000164402.13,5,True,562
ENST00000481794,ENSG00000164402,SEPT8,protein_coding,ENST00000481794.5,ENSG00000164402.13,5,True,694
ENST00000492490,ENSG00000164402,SEPT8,protein_coding,ENST00000492490.1,ENSG00000164402.13,5,True,581
ENST00000448933,ENSG00000164402,SEPT8,protein_coding,ENST00000448933.5,ENSG00000164402.13,5,True,4270
ENST00000620483,ENSG00000164402,SEPT8,protein_coding,ENST00000620483.4,ENSG00000164402.13,5,True,4335
ENST00000624868,ENSG00000172208,OR4X2,protein_coding,ENST00000624868.1,ENSG00000172208.6,11,True,1025
ENST00000231009,ENSG00000113088,GZMK,protein_coding,ENST00000231009.2,ENSG00000113088.5,5,True,1509
ENST00000512089,ENSG00000113088,GZMK,protein_coding,ENST00000512089.1,ENSG00000113088.5,5,True,303
ENST00000381405,ENSG00000164283,ESM1,protein_coding,ENST00000381405.4,ENSG00000164283.12,5,True,2169
ENST00000381403,ENSG00000164283,ESM1,protein_coding,ENST00000381403.4,ENSG00000164283.12,5,True,1326
ENST00000598310,ENSG00000164283,ESM1,protein_coding,ENST00000598310.5,ENSG00000164283.12,5,True,607
ENST00000601836,ENSG00000164283,ESM1,protein_coding,ENST00000601836.1,ENSG00000164283.12,5,True,756
ENST00000441897,ENSG00000159496,RGL4,protein_coding,ENST00000441897.5,ENSG00000159496.14,22,True,3779
ENST00000401461,ENSG00000159496,RGL4,protein_coding,ENST00000401461.5,ENSG00000159496.14,22,True,2420
ENST00000290691,ENSG00000159496,RGL4,protein_coding,ENST00000290691.9,ENSG00000159496.14,22,True,2885
ENST00000460003,ENSG00000159496,RGL4,protein_coding,ENST00000460003.4,ENSG00000159496.14,22,True,2656
ENST00000423392,ENSG00000159496,RGL4,protein_coding,ENST00000423392.5,ENSG00000159496.14,22,True,2333
