cell_line,subtype,chromosome,start,end,probes,weight,log2_raw,log2c,log2c_auto
OV90,HGS,chr16,19156037,21382432,384,319.338,-0.110006,-0.09444990927905388,-0.08117832631898116
OV90,HGS,chr16,21385546,38318804,1641,1284.25,0.151924,0.16748009072094613,0.18075167368101885
OV90,HGS,chr16,46473918,69119063,1668,1425,-0.0187975,-0.003241409279053871,0.010030173681018852
OV90,HGS,chr16,69119063,70463291,251,205.059,0.274173,0.2897290907209461,0.30300067368101885
OV90,HGS,chr16,70464980,84874044,1093,972.005,-0.0269237,-0.011367609279053868,0.0019039736810188557
OV90,HGS,chr16,84880454,90186174,305,237.804,0.601735,0.6172910907209461,0.6305626736810189
OV90,HGS,chr17,161404,8798990,1639,1196.87,-0.0337709,-0.01821480927905387,-0.0049432263189811455
OV90,HGS,chr17,8803184,18911296,1057,876.083,-0.471268,-0.4557119092790539,-0.44244032631898117
OV90,HGS,chr17,18923897,19385309,62,46.3234,0.186758,0.20231409072094614,0.21558567368101886
OV90,HGS,chr17,19385313,22525403,238,208.471,-0.438237,-0.4226809092790539,-0.40940932631898114
OV90,HGS,chr17,26981748,37987544,1581,1280.55,0.0551585,0.07071459072094613,0.08398617368101885
OV90,HGS,chr17,38195848,46339816,1688,1242.69,0.119137,0.13469309072094615,0.14796467368101887
OV90,HGS,chr17,46344591,46517293,22,14.8681,1.26376,1.2793160907209462,1.292587673681019
OV90,HGS,chr17,46517335,75663037,3054,2635.89,0.0826103,0.09816639072094613,0.11143797368101885
OV90,HGS,chr17,75664959,83240468,799,592.822,0.331422,0.3469780907209461,0.36024967368101884
OV90,HGS,chr18,47271,166862,11,8.27718,-0.760823,-0.7452669092790539,-0.7319953263189811
OV90,HGS,chr18,178922,13740289,841,827.383,0.56016,0.5757160907209461,0.5889876736810189
OV90,HGS,chr18,13741478,21869695,241,264.803,0.0981156,0.11367169072094613,0.12694327368101885
OV90,HGS,chr18,22182738,22419278,15,13.8654,2.41846,2.434016090720946,2.4472876736810187
OV90,HGS,chr18,22936813,27501803,335,334.177,1.60242,1.6179760907209462,1.6312476736810189
OV90,HGS,chr18,27950997,27985771,9,9.09792,2.70858,2.724136090720946,2.7374076736810187
OV90,HGS,chr18,27988472,80246761,2111,2258.5,-0.957517,-0.9419609092790538,-0.928689326318981
OV90,HGS,chr19,60655,8553243,781,566.443,-0.745708,-0.7301519092790539,-0.7168803263189811
OV90,HGS,chr19,8553331,8963983,182,130.526,-1.5923,-1.5767439092790538,-1.5634723263189811
OV90,HGS,chr19,8963983,9758779,185,164.859,-1.28714,-1.2715839092790537,-1.258312326318981
OV90,HGS,chr19,9759838,11686570,334,228.066,-0.810822,-0.7952659092790539,-0.7819943263189811
OV90,HGS,chr19,11721679,12465506,202,180.206,-1.36504,-1.3494839092790538,-1.3362123263189811
OV90,HGS,chr19,12465506,19680310,1025,693.136,-0.850017,-0.8344609092790539,-0.8211893263189811
OV90,HGS,chr19,19711318,24922854,402,411.881,-1.55877,-1.5432139092790538,-1.529942326318981
OV90,HGS,chr19,27202451,35768594,530,453.211,0.678744,0.6943000907209461,0.7075716736810189
OV90,HGS,chr19,35777803,37740242,388,339.446,0.300731,0.3162870907209462,0.3295586736810189
OV90,HGS,chr19,37769988,42512534,783,532.84,0.588629,0.6041850907209461,0.6174566736810189
OV90,HGS,chr19,42518879,43268206,101,88.3182,-0.082253,-0.06669690927905388,-0.053425326318981156
OV90,HGS,chr19,43353678,44892942,340,270.756,0.38572,0.40127609072094617,0.41454767368101886
OV90,HGS,chr19,44893738,50058959,747,510.027,0.748195,0.7637510907209462,0.777022673681019
OV90,HGS,chr19,50058959,52065651,348,270.354,0.426358,0.4419140907209461,0.45518567368101887
OV90,HGS,chr19,52065651,53762455,442,371.827,0.14676,0.16231609072094613,0.17558767368101885
OV90,HGS,chr19,53787830,58599511,1074,831.919,0.476881,0.4924370907209461,0.5057086736810189
OV90,HGS,chr20,60132,15500648,1007,936.362,0.118434,0.13399009072094614,0.14726167368101886
OV90,HGS,chr20,15849610,18162960,133,137.931,0.738792,0.7543480907209461,0.7676196736810189
OV90,HGS,chr20,18181666,30557880,458,458.233,0.0723976,0.08795369072094614,0.10122527368101886
OV90,HGS,chr20,30837587,64303247,2982,2495.51,0.129548,0.14510409072094613,0.15837567368101885
OV90,HGS,chr21,4975349,30620851,592,701.254,-0.097571,-0.08201490927905387,-0.06874332631898115
OV90,HGS,chr21,30635240,46509436,1510,1295.95,0.158041,0.17359709072094612,0.18686867368101884
OV90,HGS,chr21,46511393,46691303,35,26.7279,-0.40474,-0.3891839092790539,-0.37591232631898114
OV90,HGS,chr22,10367111,16438456,40,56.1451,-0.196196,-0.18063990927905388,-0.16736832631898116
OV90,HGS,chr22,16459895,18185892,187,157.257,-1.04082,-1.0252639092790539,-1.0119923263189812
OV90,HGS,chr22,18188440,18878531,54,35.479,3.45539,3.470946090720946,3.4842176736810186
OV90,HGS,chr22,18886395,20383961,159,117.105,-0.842604,-0.8270479092790539,-0.8137763263189811
OV90,HGS,chr22,20395283,21551462,190,131.872,4.79302,4.808576090720947,4.821847673681019
OV90,HGS,chr22,21592846,27060356,631,502.646,0.165153,0.18070909072094613,0.19398067368101884
OV90,HGS,chr22,27748480,35421634,774,638.888,-0.946195,-0.9306389092790539,-0.9173673263189811
OV90,HGS,chr22,35554541,50799199,1514,1207,-0.81641,-0.8008539092790539,-0.7875823263189811
OV90,HGS,chrX,150500,49348012,2538,2146.25,0.643828,0.6593840907209461,0.6726556736810189
OV90,HGS,chrX,49529817,156023232,5723,4737.07,0.605447,0.6210030907209461,0.6342746736810189
TOV2835EP,HGS,chr1,14425,1218665,72,58.3499,0.298552,0.16403112835673805,0.14923168488002364
TOV2835EP,HGS,chr1,1233655,1786522,89,54.7296,1.45581,1.321289128356738,1.3064896848800238
TOV2835EP,HGS,chr1,1786791,12302690,845,690.114,0.662278,0.5277571283567382,0.5129576848800237
TOV2835EP,HGS,chr1,12308413,28480647,1984,1579.89,0.179994,0.04547312835673806,0.030673684880023644
TOV2835EP,HGS,chr1,28489080,28769765,64,55.9656,-1.16604,-1.300560871643262,-1.3153603151199764
TOV2835EP,HGS,chr1,28987399,44645543,1850,1551.87,0.202922,0.06840112835673806,0.05360168488002365
TOV2835EP,HGS,chr1,44649600,125307700,5512,5448.44,0.638445,0.5039241283567382,0.4891246848800237
TOV2835EP,HGS,chr1,143401653,145290970,74,67.433,0.569084,0.4345631283567381,0.4197636848800237
TOV2835EP,HGS,chr1,145242301,205021997,6651,5765.02,0.059596,-0.07492487164326192,-0.08972431511997633
TOV2835EP,HGS,chr1,205022550,211019266,635,543.531,0.319509,0.18498812835673806,0.17018868488002364
TOV2835EP,HGS,chr1,211082686,236591001,1825,1805.74,0.5397,0.405179128356738,0.3903796848800236
TOV2835EP,HGS,chr1,236591929,237890667,188,172.342,0.104237,-0.030283871643261934,-0.04508331511997635
TOV2835EP,HGS,chr1,238481170,246966939,471,516.233,0.531808,0.397287128356738,0.3824876848800236
TOV2835EP,HGS,chr1,246967302,248937126,281,267.519,0.199845,0.06532412835673806,0.05052468488002365
TOV2835EP,HGS,chr2,41500,8908768,294,320.031,-1.3357,-1.470220871643262,-1.4850203151199763
TOV2835EP,HGS,chr2,8943123,10772660,182,173.573,-0.250509,-0.3850298716432619,-0.3998293151199763
TOV2835EP,HGS,chr2,10774716,23783068,529,540.326,-1.35485,-1.489370871643262,-1.5041703151199766
TOV2835EP,HGS,chr2,23786002,36548468,1382,1209.91,-0.411812,-0.5463328716432619,-0.5611323151199763
TOV2835EP,HGS,chr2,36548490,70676900,2147,2205.55,-0.266025,-0.40054587164326194,-0.41534531511997635
TOV2835EP,HGS,chr2,70677665,84710469,791,743.152,-0.514126,-0.6486468716432618,-0.6634463151199763
TOV2835EP,HGS,chr2,84713054,87374944,431,359.148,0.208629,0.07410812835673808,0.059308684880023665
TOV2835EP,HGS,chr2,87379789,88979059,150,141.644,-0.401176,-0.535696871643262,-0.5504963151199763
TOV2835EP,HGS,chr2,88990817,90501211,84,68.7653,-0.788307,-0.9228278716432619,-0.9376273151199763
TOV2835EP,HGS,chr2,91345693,98897492,697,596.28,0.117958,-0.016562871643261937,-0.03136231511997635
TOV2835EP,HGS,chr2,99018152,99594341,116,107.626,-0.284428,-0.41894887164326194,-0.43374831511997636
TOV2835EP,HGS,chr2,99646817,112549452,1001,947.788,0.303295,0.16877412835673805,0.15397468488002364
TOV2835EP,HGS,chr2,112550811,218592746,7285,7229.35,0.162674,0.028153128356738083,0.01335368488002367
TOV2835EP,HGS,chr2,218594039,220477108,335,234.282,-0.114314,-0.24883487164326193,-0.26363431511997637
TOV2835EP,HGS,chr2,221271826,234070070,1086,1019.25,0.162465,0.02794412835673807,0.013144684880023655
TOV2835EP,HGS,chr2,234492969,242175714,573,493.26,0.272249,0.1377281283567381,0.12292868488002368
TOV2835EP,HGS,chr3,150500,107923863,6669,6341.02,-0.38747,-0.521990871643262,-0.5367903151199763
TOV2835EP,HGS,chr3,108043458,198228398,6256,6129.96,0.373615,0.23909412835673804,0.22429468488002363
TOV2835EP,HGS,chr4,59370,49197316,2355,2385.33,-0.361826,-0.4963468716432619,-0.5111463151199763
TOV2835EP,HGS,chr4,49342914,190060527,6352,6864.65,-0.423362,-0.557882871643262,-0.5726823151199764
TOV2835EP,HGS,chr5,90456,47364976,1844,1921.81,-0.010601,-0.14512187164326193,-0.15992131511997634
TOV2835EP,HGS,chr5,49488324,55976313,294,323.071,0.160993,0.026472128356738067,0.011672684880023654
TOV2835EP,HGS,chr5,56100091,69509829,638,695.523,-0.317124,-0.45164487164326195,-0.46644431511997636
TOV2835EP,HGS,chr5,69513906,71259313,259,199.051,0.306674,0.17215312835673807,0.15735368488002366
TOV2835EP,HGS,chr5,71375788,103560265,1694,1810.19,-0.378566,-0.5130868716432619,-0.5278863151199764
TOV2835EP,HGS,chr5,107194994,181472506,5137,4777.36,0.219068,0.08454712835673808,0.06974768488002367
TOV2835EP,HGS,chr6,105905,25452336,1235,1261.38,0.343658,0.2091371283567381,0.19433768488002368
TOV2835EP,HGS,chr6,25465808,54926572,3916,3190.78,0.123502,-0.01101887164326193,-0.025818315119976343
TOV2835EP,HGS,chr6,54927447,59942596,305,314.996,0.275325,0.14080412835673806,0.12600468488002364
TOV2835EP,HGS,chr6,60094958,69719138,170,239.551,0.558615,0.42409412835673804,0.40929468488002363
TOV2835EP,HGS,chr6,69780421,70303002,75,70.0711,1.76757,1.633049128356738,1.6182496848800239
TOV2835EP,HGS,chr6,70428278,75124462,251,265.069,0.0431695,-0.09135137164326193,-0.10615081511997634
TOV2835EP,HGS,chr6,75125077,170745941,5307,5347.3,-0.370295,-0.5048158716432619,-0.5196153151199763
TOV2835EP,HGS,chr7,20809,6824561,509,426.928,0.415692,0.2811711283567381,0.26637168488002366
TOV2835EP,HGS,chr7,6824626,26893909,939,998.467,0.176964,0.04244312835673808,0.027643684880023667
TOV2835EP,HGS,chr7,27093102,27183038,39,26.9237,1.04066,0.9061391283567379,0.8913396848800236
TOV2835EP,HGS,chr7,27184683,72927002,2071,2109.86,0.11564,-0.018880871643261923,-0.03368031511997634
TOV2835EP,HGS,chr7,72928332,100991084,2540,2218.92,0.485569,0.35104812835673804,0.33624868488002363
TOV2835EP,HGS,chr7,100991084,101005283,49,29.2305,1.65344,1.518919128356738,1.5041196848800236
TOV2835EP,HGS,chr7,101005283,102473098,171,124.581,0.6031,0.46857912835673804,0.4537796848800236
TOV2835EP,HGS,chr7,102473604,102687524,40,21.9582,1.55226,1.417739128356738,1.4029396848800237
TOV2835EP,HGS,chr7,102703313,127589621,1413,1441.53,0.478496,0.34397512835673805,0.32917568488002363
TOV2835EP,HGS,chr7,127590009,127991066,43,39.2495,-0.389515,-0.5240358716432619,-0.5388353151199763
TOV2835EP,HGS,chr7,127997677,140850222,1170,1049.04,0.480315,0.34579412835673806,0.33099468488002365
TOV2835EP,HGS,chr7,141002265,142346017,228,188.813,0.0164106,-0.11811027164326193,-0.13290971511997635
TOV2835EP,HGS,chr7,142619018,159142555,1292,1100.48,0.40699,0.2724691283567381,0.2576696848800237
TOV2835EP,HGS,chr8,150500,22005470,1120,1072.41,-0.364845,-0.4993658716432619,-0.5141653151199763
TOV2835EP,HGS,chr8,22025557,35793577,959,867.361,-1.46895,-1.603470871643262,-1.6182703151199762
TOV2835EP,HGS,chr8,36784385,42357415,536,480.532,0.193143,0.05862212835673808,0.043822684880023666
TOV2835EP,HGS,chr8,42361267,43560783,121,118.158,-0.381199,-0.5157198716432619,-0.5305193151199763
TOV2835EP,HGS,chr8,46974518,64700675,688,751.256,0.98232,0.8477991283567381,0.8329996848800236
TOV2835EP,HGS,chr8,65603827,85655900,865,942.913,1.45273,1.318209128356738,1.3034096848800236
TOV2835EP,HGS,chr8,85661716,85828177,20,13.9127,2.71775,2.5832291283567383,2.568429684880024
TOV2835EP,HGS,chr8,86048432,99868496,763,812.322,1.37041,1.235889128356738,1.2210896848800235
TOV2835EP,HGS,chr8,99870743,103041022,248,240.68,1.67059,1.536069128356738,1.5212696848800236
TOV2835EP,HGS,chr8,103042311,124494015,921,995.601,1.31849,1.183969128356738,1.1691696848800235
TOV2835EP,HGS,chr8,124503838,130052599,141,155.096,1.89595,1.761429128356738,1.7466296848800238
TOV2835EP,HGS,chr8,130053980,138703386,349,353.191,1.27522,1.140699128356738,1.1258996848800238
TOV2835EP,HGS,chr8,138715646,141514789,126,130.237,1.83892,1.7043991283567381,1.6895996848800237
TOV2835EP,HGS,chr8,142229439,145054207,179,155.762,0.905579,0.7710581283567381,0.7562586848800237
TOV2835EP,HGS,chr9,18896,34089620,1661,1700.02,-0.229967,-0.3644878716432619,-0.3792873151199764
TOV2835EP,HGS,chr9,34093244,45584288,963,790.767,-0.455143,-0.589663871643262,-0.6044633151199763
TOV2835EP,HGS,chr9,60383628,138243727,5844,5217.66,0.176821,0.042300128356738076,0.027500684880023663
TOV2835EP,HGS,chr10,46938,41883552,2300,2307.21,0.188462,0.05394112835673806,0.03914168488002365
TOV2835EP,HGS,chr10,42034262,133778786,6693,6158.51,-0.0582651,-0.19278597164326194,-0.20758541511997636
TOV2835EP,HGS,chr11,86635,50869436,3844,3492.64,-0.467891,-0.6024118716432619,-0.6172113151199763
TOV2835EP,HGS,chr11,51018296,56418284,227,243.644,-0.0959786,-0.23049947164326193,-0.24529891511997634
TOV2835EP,HGS,chr11,56448767,60070278,546,472.3,-0.560035,-0.6945558716432618,-0.7093553151199763
TOV2835EP,HGS,chr11,60078079,60404627,42,39.3921,-0.122567,-0.2570878716432619,-0.2718873151199763
TOV2835EP,HGS,chr11,60405742,74653227,1938,1466.14,0.196946,0.06242512835673808,0.047625684880023667
TOV2835EP,HGS,chr11,74697188,76546346,163,153.911,1.01807,0.883549128356738,0.8687496848800237
TOV2835EP,HGS,chr11,76549926,77616603,96,80.0356,0.468433,0.33391212835673806,0.31911268488002364
TOV2835EP,HGS,chr11,77619599,78441163,107,95.4362,1.41428,1.279759128356738,1.2649596848800235
TOV2835EP,HGS,chr11,78443647,123083265,3087,2910.15,-0.394451,-0.5289718716432619,-0.5437713151199763
TOV2835EP,HGS,chr11,123083641,125981350,391,345.586,-0.701708,-0.836228871643262,-0.8510283151199763
TOV2835EP,HGS,chr11,125983860,134734746,444,390.654,-0.442792,-0.577312871643262,-0.5921123151199763
TOV2835EP,HGS,chr12,15058,6831403,807,660.244,1.34245,1.207929128356738,1.1931296848800237
TOV2835EP,HGS,chr12,6833555,9898990,658,516.287,1.09814,0.9636191283567379,0.9488196848800236
TOV2835EP,HGS,chr12,9913564,30735266,1443,1447.06,1.37949,1.2449691283567381,1.2301696848800239
TOV2835EP,HGS,chr12,30740970,33380016,205,191.017,1.93035,1.795829128356738,1.7810296848800236
TOV2835EP,HGS,chr12,33382312,38321775,24,49.5047,1.23599,1.101469128356738,1.0866696848800235
TOV2835EP,HGS,chr12,38652436,65966261,3520,2872.56,0.166914,0.03239312835673808,0.017593684880023663
TOV2835EP,HGS,chr12,66107159,121217028,3931,3738.2,0.283821,0.14930012835673806,0.13450068488002365
TOV2835EP,HGS,chr12,121217085,123606205,428,340.359,0.539731,0.40521012835673803,0.3904106848800236
TOV2835EP,HGS,chr12,123607415,133227152,572,494.043,0.284008,0.14948712835673805,0.13468768488002364
TOV2835EP,HGS,chr13,15914981,114327328,4332,4490.3,-1.35197,-1.4864908716432619,-1.5012903151199763
TOV2835EP,HGS,chr14,15928893,21602478,506,418.011,0.557487,0.422966128356738,0.4081666848800236
TOV2835EP,HGS,chr14,21602596,23166557,387,312.605,-0.0782161,-0.21273697164326194,-0.22753641511997635
TOV2835EP,HGS,chr14,23240333,24103720,194,121.931,0.799416,0.6648951283567381,0.6500956848800237
TOV2835EP,HGS,chr14,24116828,29576667,273,221.632,-1.51797,-1.652490871643262,-1.6672903151199763
TOV2835EP,HGS,chr14,29576786,32545469,223,222.284,-0.297985,-0.43250587164326193,-0.44730531511997634
TOV2835EP,HGS,chr14,32545469,101836224,4641,4445.61,0.231339,0.09681812835673806,0.08201868488002365
TOV2835EP,HGS,chr14,101856663,106875054,560,443.661,-0.281385,-0.4159058716432619,-0.43070531511997634
TOV2835EP,HGS,chr15,16888973,98935063,7602,6601.58,0.205158,0.07063712835673808,0.055837684880023664
TOV2835EP,HGS,chr15,98935305,101876912,273,246.762,-1.17835,-1.312870871643262,-1.3276703151199762
TOV2835EP,HGS,chr15,101922118,101976614,16,11.4294,0.360238,0.22571712835673807,0.21091768488002366
TOV2835EP,HGS,chr16,14031,19155968,1621,1276.33,0.296837,0.1623161283567381,0.14751668488002367
TOV2835EP,HGS,chr16,19156037,21795404,471,387.374,-0.0365768,-0.17109767164326192,-0.18589711511997634
TOV2835EP,HGS,chr16,21797719,38318804,1554,1190.06,0.188204,0.05368312835673808,0.03888368488002367
TOV2835EP,HGS,chr16,46473918,90186174,3317,2796.58,0.138696,0.004175128356738084,-0.01062431511997633
TOV2835EP,HGS,chr17,161404,30858361,3655,2809.85,-0.343733,-0.47825387164326194,-0.49305331511997635
TOV2835EP,HGS,chr17,30860400,30934307,27,24.1141,0.624944,0.4904231283567381,0.4756236848800237
TOV2835EP,HGS,chr17,30949266,31571373,31,104.833,-6.96471,-7.099230871643262,-7.114030315119977
TOV2835EP,HGS,chr17,31572056,36233192,500,419.522,-1.3963699999999999,-1.5308908716432619,-1.5456903151199763
TOV2835EP,HGS,chr17,36253851,36492949,32,17.3477,0.394711,0.26019012835673805,0.24539068488002364
TOV2835EP,HGS,chr17,36493903,37033829,66,49.8683,-1.5172,-1.651720871643262,-1.6665203151199766
TOV2835EP,HGS,chr17,37056540,37339882,69,57.2076,1.26792,1.133399128356738,1.1185996848800235
TOV2835EP,HGS,chr17,37376059,37987544,108,87.8593,0.165689,0.031168128356738073,0.01636868488002366
TOV2835EP,HGS,chr17,38195848,39299096,195,138.724,0.48432,0.34979912835673804,0.33499968488002363
TOV2835EP,HGS,chr17,39300975,39747282,92,71.0612,1.36644,1.2319191283567381,1.2171196848800236
TOV2835EP,HGS,chr17,39765779,39941587,32,25.4484,0.588068,0.4535471283567381,0.4387476848800237
TOV2835EP,HGS,chr17,39943460,43223635,909,644.554,-1.32571,-1.460230871643262,-1.4750303151199762
TOV2835EP,HGS,chr17,43224259,58661627,1653,1315.28,-0.297413,-0.4319338716432619,-0.4467333151199763
TOV2835EP,HGS,chr17,58692593,59151246,61,57.3689,-1.13634,-1.270860871643262,-1.2856603151199764
TOV2835EP,HGS,chr17,59154897,73237018,1563,1387.66,-0.239763,-0.37428387164326193,-0.38908331511997635
TOV2835EP,HGS,chr17,73242233,73339003,14,12.0624,-1.57537,-1.709890871643262,-1.7246903151199762
TOV2835EP,HGS,chr17,73350183,75663037,245,177.137,-0.32712,-0.46164087164326195,-0.47644031511997637
TOV2835EP,HGS,chr17,75664959,83240468,799,582.395,0.212427,0.07790612835673807,0.06310668488002366
TOV2835EP,HGS,chr18,47271,581178,59,54.2806,0.205001,0.07048012835673806,0.055680684880023645
TOV2835EP,HGS,chr18,581178,14124532,816,793.061,-0.355595,-0.4901158716432619,-0.5049153151199763
TOV2835EP,HGS,chr18,14132183,21869695,218,239.576,-0.0093079,-0.14382877164326194,-0.15862821511997635
TOV2835EP,HGS,chr18,22182738,25092135,258,242.555,0.885704,0.7511831283567381,0.7363836848800237
TOV2835EP,HGS,chr18,25094728,27985243,100,114.668,1.69262,1.558099128356738,1.5432996848800236
TOV2835EP,HGS,chr18,27985517,31080003,36,53.0233,1.16739,1.032869128356738,1.0180696848800235
TOV2835EP,HGS,chr18,31080041,31476312,71,62.3577,0.63459,0.500069128356738,0.48526968488002364
TOV2835EP,HGS,chr18,31518194,33124009,129,135.715,-0.325648,-0.4601688716432619,-0.47496831511997634
TOV2835EP,HGS,chr18,33211853,33397238,13,17.6332,0.876168,0.7416471283567381,0.7268476848800236
TOV2835EP,HGS,chr18,33560621,75057956,1721,1804.5,-0.39082,-0.5253408716432619,-0.5401403151199764
TOV2835EP,HGS,chr18,75063086,80246761,142,153.434,0.153085,0.01856412835673807,0.0037646848800236554
TOV2835EP,HGS,chr19,60655,8868618,815,581.306,-0.257064,-0.39158487164326194,-0.40638431511997636
TOV2835EP,HGS,chr19,8871444,9036068,197,143.471,-1.23671,-1.371230871643262,-1.3860303151199762
TOV2835EP,HGS,chr19,9093233,14126299,918,693.84,-0.426239,-0.5607598716432619,-0.5755593151199763
